,years,SSP1-19,SSP1-26,SSP2-45,SSP4-34,SSP4-60
244,2259,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
245,2260,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
246,2261,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
247,2262,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
248,2263,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
249,2264,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
250,2265,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
251,2266,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
252,2267,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
253,2268,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
254,2269,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
255,2270,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
256,2271,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
257,2272,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
258,2273,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
259,2274,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
260,2275,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
261,2276,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
262,2277,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
263,2278,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
264,2279,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
265,2280,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
266,2281,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
267,2282,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
268,2283,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
269,2284,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
270,2285,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
271,2286,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
272,2287,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
273,2288,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
274,2289,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
275,2290,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
276,2291,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
277,2292,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
278,2293,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
279,2294,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
280,2295,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
281,2296,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
282,2297,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
283,2298,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
284,2299,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
285,2300,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
286,2301,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
287,2302,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
288,2303,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
289,2304,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
290,2305,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
291,2306,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
292,2307,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
293,2308,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
294,2309,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
295,2310,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
296,2311,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
297,2312,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
298,2313,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
299,2314,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
300,2315,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
301,2316,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
302,2317,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
303,2318,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
304,2319,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
305,2320,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
306,2321,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
307,2322,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
308,2323,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
309,2324,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
310,2325,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
311,2326,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
312,2327,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
313,2328,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
314,2329,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
315,2330,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
316,2331,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
317,2332,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
318,2333,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
319,2334,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
320,2335,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
321,2336,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
322,2337,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
323,2338,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
324,2339,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
325,2340,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
326,2341,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
327,2342,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
328,2343,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
329,2344,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
330,2345,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
331,2346,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
332,2347,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
333,2348,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
334,2349,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
335,2350,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
336,2351,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
337,2352,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
338,2353,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
339,2354,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
340,2355,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
341,2356,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
342,2357,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
343,2358,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
344,2359,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
345,2360,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
346,2361,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
347,2362,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
348,2363,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
349,2364,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
350,2365,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
351,2366,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
352,2367,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
353,2368,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
354,2369,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
355,2370,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
356,2371,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
357,2372,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
358,2373,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
359,2374,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
360,2375,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
361,2376,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
362,2377,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
363,2378,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
364,2379,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
365,2380,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
366,2381,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
367,2382,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
368,2383,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
369,2384,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
370,2385,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
371,2386,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
372,2387,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
373,2388,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
374,2389,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
375,2390,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
376,2391,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
377,2392,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
378,2393,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
379,2394,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
380,2395,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
381,2396,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
382,2397,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
383,2398,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
384,2399,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
385,2400,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
386,2401,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
387,2402,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
388,2403,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
389,2404,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
390,2405,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
391,2406,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
392,2407,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
393,2408,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
394,2409,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
395,2410,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
396,2411,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
397,2412,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
398,2413,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
399,2414,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
400,2415,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
401,2416,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
402,2417,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
403,2418,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
404,2419,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
405,2420,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
406,2421,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
407,2422,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
408,2423,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
409,2424,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
410,2425,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
411,2426,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
412,2427,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
413,2428,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
414,2429,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
415,2430,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
416,2431,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
417,2432,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
418,2433,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
419,2434,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
420,2435,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
421,2436,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
422,2437,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
423,2438,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
424,2439,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
425,2440,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
426,2441,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
427,2442,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
428,2443,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
429,2444,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
430,2445,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
431,2446,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
432,2447,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
433,2448,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
434,2449,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
435,2450,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
436,2451,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
437,2452,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
438,2453,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
439,2454,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
440,2455,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
441,2456,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
442,2457,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
443,2458,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
444,2459,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
445,2460,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
446,2461,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
447,2462,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
448,2463,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
449,2464,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
450,2465,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
451,2466,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
452,2467,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
453,2468,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
454,2469,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
455,2470,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
456,2471,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
457,2472,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
458,2473,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
459,2474,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
460,2475,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
461,2476,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
462,2477,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
463,2478,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
464,2479,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
465,2480,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
466,2481,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
467,2482,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
468,2483,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
469,2484,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
470,2485,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
471,2486,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
472,2487,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
473,2488,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
474,2489,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
475,2490,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
476,2491,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
477,2492,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
478,2493,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
479,2494,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
480,2495,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
481,2496,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
482,2497,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
483,2498,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
484,2499,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
485,2500,-3.1386419921246427,-1.5596592163258935,3.949891571767653,-4.443894306825101,6.499670401119172
